book,chapter,chapter_rom,verse,text
Ps,113,CXIII,23(15),benedicti uos a Domino qui fecit caelum et terram
Ps,113,CXIII,24(16),caelum caeli Domino terram autem dedit filis hominum
Ps,113,CXIII,25(17),non mortui laudabunt te Domine neque omnes qui descendunt in infernum
Ps,113,CXIII,26(18),sed nos qui uiuimus benedicimus Dominum ex hoc nunc et usque in saeculum.
Ps,114,CXIV,1,ALLELVIA Dilexi quoniam exaudiuit Dominus uocem orationis meae
Ps,114,CXIV,2,quia inclinauit aurem suam mihi et in diebus meis inuocabo eum
Ps,114,CXIV,3,circumdederunt me dolores mortis pericula inferni inuenerunt me tribulationem et dolorem inueni
Ps,114,CXIV,4,et nomen Domini inuocaui o Domine libera animam meam
Ps,114,CXIV,5,misericors Dominus et iustus et Deus noster miserebitur
Ps,114,CXIV,6,custodiens paruulos Dominus humiliatus sum et liberauit me
Ps,114,CXIV,7,conuertere animam meam in requiem tuam quia Dominus benefecit mihi
Ps,114,CXIV,8,quia eripuit animam meam de morte oculos meos a lacrimis pedes meos a lapsu
Ps,114,CXIV,9,placebo Domino in regione uiuorum.
Ps,115,CXV,10,ALLELVIA Credidi propter quod locutus sum ego autem humiliatus sum nimis
Ps,115,CXV,11,ego dixi in excessu mentis meae omnis homo mendax
Ps,115,CXV,12,quid retribuam Domino pro omnibus quae retribuit mihi
Ps,115,CXV,13,calicem salutaris accipiam et nomen Domini inuocabo
Ps,115,CXV,15,pretiosa in conspectu Domini mors sanctorum eius
Ps,115,CXV,16,Domine ego seruus tuus ego seruus tuus et filius ancillae tuae disrupisti uincula mea
Ps,115,CXV,17,tibi sacrificabo hostiam laudis
Ps,115,CXV,18,uota mea Domino reddam in atriis domus Domini
Ps,115,CXV,19,in conspectu omnis populi eius in medio tui Hierusalem.
Ps,116,CXVI,1,ALLELVIA Laudate Dominum omnes gentes et conlaudate eum omnes populi
Ps,116,CXVI,2,quoniam confirmata est super nos misericordia eius et ueritas Domini manet in aeternum.
Ps,117,CXVII,1,ALLELVIA Confitemini Domino quoniam bonus quoniam in saeculum misericordia eius
Ps,117,CXVII,2,dicat nunc Israhel quoniam bonus quoniam in saeculum misericordia eius
Ps,117,CXVII,3,dicat nunc domus Aaron quoniam bonus quoniam in saeculum misericordia eius
Ps,117,CXVII,4,dicant nunc omnes qui timent Dominum quoniam bonus quoniam. in saeculum misericordia eius
Ps,117,CXVII,5,in tribulatione inuocaui Dominum et exaudiuit me in latitudine
Ps,117,CXVII,6,Dominus mihi adiutor est non timebo quid faciat mihi homo
Ps,117,CXVII,7,Dominus mihi adiutor est et ego uidebo inimicos meos
Ps,117,CXVII,8,bonum est confidere in Domino quam confidere in homine
Ps,117,CXVII,9,bonum est sperare in Domino quam sperare in principibus
Ps,117,CXVII,10,omnes gentes circumdederunt me et in nomine Domini ultus sum eos
Ps,117,CXVII,11,circumdantes circumdederunt me et in nomine Domini ultus sum eos
Ps,117,CXVII,12,circumdederunt me sicut apes et exarserunt sicut ignis in spinis et in nomine Domini uindicabor in cis
Ps,117,CXVII,13,inpulsus uersatus sum ut caderem et Dominus suscepit me
Ps,117,CXVII,14,fortitudo mea et laudatio mea Dominus et factus est mihi in salutem
Ps,117,CXVII,15,uox laetitiae et salutis in tabernaculis iustorum
Ps,117,CXVII,16,dextera Domini fecit uirtutem dextera Domini exaltauit me
Ps,117,CXVII,17,non moriar sed uiuam et narrabo opera Domini
Ps,117,CXVII,18,castigans castigauit me Dominus et morti non tradidit me
Ps,117,CXVII,19,aperite mihi portas iustitiae et ingressus in eas confitebor Domino
Ps,117,CXVII,20,haec porta Domini iusti intrabunt per eam
Ps,117,CXVII,21,confitebor tibi Domine quoniam exaudisti me et factus es mihi in salutem
Ps,117,CXVII,22,Lapidem quem reprobauerunt aedificantes hic factus est in caput anguli
Ps,117,CXVII,23,a Domino factus est et est mirabilis in oculis nostris
Ps,117,CXVII,24,haec dies quam fecit Dominus exultemus et laetemur in ea
Ps,117,CXVII,25,Domine saluum me fac o Domine bene prospera
Ps,117,CXVII,26,benedictus qui uenit in nomine Domini benediximus uos de domo Domini
Ps,117,CXVII,27,Deus Dominus et inluxit nobis constituite diem sollemnem in confrequentationibus usque ad cornu altaris
Ps,117,CXVII,28,Deus meus es tu et confitebor tibi Deus meus es tu et exaltabo te confitebor tibi Domine quoniam exaudisti me et factus es mihi in salutem
Ps,117,CXVII,29,confitemini Domino quoniam bonus quoniam in saeculum misericordia eius.
Ps,118,CXVIII,1,ALLELVIA ALEPH Beati inmaculati in uia qui ambuant in lege Domini
Ps,118,CXVIII,2,beati qui scrutantur testimonia eius in toto corde exquirunt eum
Ps,118,CXVIII,3,non enim qui operantur iniquitatem in uiis eius ambulauerunt
Ps,118,CXVIII,4,tu mandasti mandata tua custodire nimis
Ps,118,CXVIII,5,utinam dirigantur uiae meae ad custodiendas iustificationes tuas
Ps,118,CXVIII,6,tunc non confundar dum respicio in omnia mandata tua
Ps,118,CXVIII,7,confitebor tibi Domine in directione cordis in eo quod didici iudicia iustitiae tuae
Ps,118,CXVIII,8,iustificationes tuas custodiam non me derelinquas usquequaque
Ps,118,CXVIII,9,BETH in quo corrigit iuuenior uiam suam in custodiendo sermones tuos
Ps,118,CXVIII,10,in toto corde meo exquisiui te ne repellas me a mandatis tuis
Ps,118,CXVIII,11,in corde meo abscondi eloquia tua ut non peccem tibi
Ps,118,CXVIII,12,benedictus es Domine doce me iustificationes tuas
Ps,118,CXVIII,13,in labiis meis pronuntiaui omnia iudicia oris tui
Ps,118,CXVIII,14,in uia testimoniorum tuorum delectatus sum sicut in omnibus diuitiis
Ps,118,CXVIII,15,in mandatis tuis me exercebo et considerabo uias tuas
Ps,118,CXVIII,16,in tuis iustificationibus meditabor non obliuiscar sermones tuos
Ps,118,CXVIII,17,GIMEL retribue seruo tuo uiuam et custodiam sermones tuos
Ps,118,CXVIII,18,reuela oculos meos et considerabo mirabilia de lege tua
Ps,118,CXVIII,19,incola ego sum in terra non abscondas a me mandata tua
Ps,118,CXVIII,20,concupiuit anima mea desiderare iustificationes tuas in omni tempore
Ps,118,CXVIII,21,increpasti superbos maledicti qui declinant a mandatis tuis
Ps,118,CXVIII,22,aufer a me obprobrium et contemptum quia testimonia tua exquisiui
Ps,118,CXVIII,23,etenim sederunt principes et aduersum me loquebantur seruus autem tuus exercebatur in tuis iustificationibus
Ps,118,CXVIII,24,nam et testimonia tua meditatio mea est et consolatio mea iustificationes tuae sunt
Ps,118,CXVIII,25,DELETH adhesit pauimento anima mea uiuifica me secundum uerbum tuum
Ps,118,CXVIII,26,uias meas enuntiaui et exaudisti me doce me iustificationes tuas
Ps,118,CXVIII,27,uiiam iustificationum tuarum insinua mihi et exercebor in mirabilibus tuis
Ps,118,CXVIII,28,dormitauit anima mea prae tedio confirma me in uerbis tuis
Ps,118,CXVIII,29,uiam iniquitatis amoue a me et de lege tua miserere mei
Ps,118,CXVIII,30,uiam ueritatis elegi iudicia tua non sum oblitus
Ps,118,CXVIII,31,adhesi testimoniis tus Domine noli me confundere
Ps,118,CXVIII,32,uiam mandatorum tuorum cucurri dum dilatares cor meum
Ps,118,CXVIII,33,HE legem pone mihi Domine uiam iustificationum tuarum et exquiram eam semper
Ps,118,CXVIII,34,da mihi intellectum et scrutabor legem tuam et custodiam illam in toto corde meo
Ps,118,CXVIII,35,deduc me in semita mandatorum tuorum quia ipsam uolui
Ps,118,CXVIII,36,inclina cor meum in testimonia tua et non in auaritiam
Ps,118,CXVIII,37,auerte oculos meos ne uideant uanitatem in uia tua uluifica me
Ps,118,CXVIII,38,statue seruo tuo eloquium tuum in timore tuo
Ps,118,CXVIII,39,amputa obprobrium meum quod suspicatus sum iudicia enim tua iucunda
Ps,118,CXVIII,40,ecce concupiui mandata tua in aequitate tua uiuifica me
Ps,118,CXVIII,41,VAV et ueniat super me misericordia tua Domine salutare tuum secundum eloquium tuum
Ps,118,CXVIII,42,et respondebo exprobrantibus mihi uerbum quia speraui in sermonibus tuis
Ps,118,CXVIII,43,et ne auferas de ore meo uerbum ueritatis usquequaque quia in iudiciis tuis speraui
Ps,118,CXVIII,44,et custodiam legem tuam semper in aeternum et in saeculum saeculi
Ps,118,CXVIII,45,et ambulabam in latitudine quia mandata tua exquisiui
Ps,118,CXVIII,46,et loquebar de testimoniis tuis in conspectu regum et non confundebar
Ps,118,CXVIII,47,et meditabor in mandatis tuis quae dilexi nimis
Ps,118,CXVIII,48,et leuaui manus meas ad mandata tua quae dilexi uehementer et exercebor in tuis iustificationibus
Ps,118,CXVIII,49,ZAI memento uerbi tui seruo tuo in quo mihi spem dedisti
Ps,118,CXVIII,50,haec me consolata est in humilitate mea quia eloquium tuum uiuificauit me
Ps,118,CXVIII,51,superbi inique agebant usquequaque a lege autem tua non declinaui
Ps,118,CXVIII,52,memor fui iudiciorum tuorum a saeculo Domine et consolatus sum
Ps,118,CXVIII,53,defectio animi tenuit me prae peccatoribus derelinquentibus legem tuam
Ps,118,CXVIII,54,cantabiles mihi erant iustificationes tuae in loco incolatus mei
Ps,118,CXVIII,55,memor fui in nocte nominis tui Domine et custodiui legem tuam
Ps,118,CXVIII,56,haec mihi facta est quia iustificationes tuas exquisiui
Ps,118,CXVIII,57,HETH portio mea Domine dixi custodire legem tuam
Ps,118,CXVIII,58,deprecatus sum faciem tuam in toto corde meo miserere mei secundum eloquium tuum
Ps,118,CXVIII,59,quia cogitaui uias tuas et conuerti pedes meos in testimonia tua
Ps,118,CXVIII,60,paratus sum et non sum turbatus ut custodiam mandata tua
Ps,118,CXVIII,61,funes peccatorum circumplexi sunt me et legem tuam non sum oblitus
Ps,118,CXVIII,62,media nocte surgebam ad confitendum tibi super iudicia iustitiae tuae
Ps,118,CXVIII,63,particeps sum ego omnium timentium te et custodientium mandata tua
Ps,118,CXVIII,64,misericordia tua Domine plena est terra iustificationes tuas doce me
Ps,118,CXVIII,65,TETH bonitatem fecisti cum seruo tuo Domine secundum uerbum tuum
Ps,118,CXVIII,66,bonitatem et disciplinam et scientiam doce me quia in mandatis tui credidi
Ps,118,CXVIII,67,priusquam humiliarer ego deliqui propterea eloquium tuum custodiui
Ps,118,CXVIII,68,bonus es tu Domine et in bonitate tua doce me iustificationes tuas
Ps,118,CXVIII,69,multiplicata est super me iniquitas superborum ego autem in toto corde meo scrutabor mandata tua
Ps,118,CXVIII,70,coagulatum est sicut lac cor eorum ego uero legem tuam meditatus sum
Ps,118,CXVIII,71,bonum mihi quod humiliasti me ut discerem iustificationes tuas
Ps,118,CXVIII,72,bonum mihi lex oris tui super milia auri et argenti
Ps,118,CXVIII,73,IOTH manus tuae fecerunt me et plasmauerunt me da mihi intellectum ut discam mandata tua
Ps,118,CXVIII,74,qui timent te uidebunt me et laetabuntur quia in uerbo tuo speraui
Ps,118,CXVIII,75,cognoui Domine quia aequitas iudicia tua et in ueritate tua humiliasti me
Ps,118,CXVIII,76,fiat nunc misericordia tua ut consoletur me secundum eloquium tuum seruo tuo
Ps,118,CXVIII,77,ueniant mihi miserationes tuae et uiuam quia lex tua meditatio mea est
Ps,118,CXVIII,78,confundantur superbi quia iniuste iniquitatem fecerunt in me ego autem exercebor in mandatis tuis
Ps,118,CXVIII,79,conuertantur ad me qui timent te et qui nouerunt testimonia tua
Ps,118,CXVIII,80,fiat cor meum inmaculatum in tuis iustificationibus ut non confundar
Ps,118,CXVIII,81,CAPH defecit in salutari tuo anima mea et in uerbo tuo speraui
Ps,118,CXVIII,82,defecerunt oculi mei in eloquium tuum dicentes quando consolaberis me
Ps,118,CXVIII,83,quia factus sum sicut uter pruina iustificationes tuas non sum oblitus
Ps,118,CXVIII,84,quot sunt dies serui tui quando facies de persequentibus me iudicium
Ps,118,CXVIII,85,narrauerunt mihi iniqui fabulationes sed non ita ut lex tua Domine
Ps,118,CXVIII,86,omnia mandata tua ueritas iniqui persecuti sunt me adiuua me
Ps,118,CXVIII,87,paulo minus consummauerunt me in terra ego uero non dereliqui mandata tua
Ps,118,CXVIII,88,secundum misericordiam tuam uiuifica me ut custodiam testimonia oris tui
Ps,118,CXVIII,89,LAMECH in aeternum Domine permanet uerbum tuum in caelo
Ps,118,CXVIII,90,et in saeculum saeculi ueritas tua fundasti terram et permanet
Ps,118,CXVIII,91,ordinatione tua perseuerant dies quoniam omnia seruiunt tibi
Ps,118,CXVIII,92,nisi quod lex tua meditatio mea est tunc forsitan perissem in humilitate mea
Ps,118,CXVIII,93,in aeternum non obliuiscar iustificationes tuas quia in ipsis uiuificasti me
Ps,118,CXVIII,94,tuus sum ego saluum me fac quia iustificationes tuas exquisiui
Ps,118,CXVIII,95,me expectauerunt peccatores ut perderent me testimonia tua intellexi
Ps,118,CXVIII,96,omni consummationi uidi finem latum mandatum tuum nimis
Ps,118,CXVIII,97,MEM quomodo dilexi legem tuam Domine tota die meditatio mea est
Ps,118,CXVIII,98,super inimicos meos prudentem me fecisti mandato tuo quia in aeternum mihi est
Ps,118,CXVIII,99,super omnes docentes me intellexi quia testimonia tua meditatio mea est
Ps,118,CXVIII,100,super seniores intellexi quia mandata tua exquisiui
Ps,118,CXVIII,101,ab omni uia mala prohibui pedes meos ut custodiam uerbum tuum
Ps,118,CXVIII,102,a iudiciis tuis non declinaui quia tu legem posuisti mihi
Ps,118,CXVIII,103,quam dulcia faucibus meis eloquia tua super mel et fauum ori meo
Ps,118,CXVIII,104,mandatis tuis intellexi propterea odio habui omnem uiam iniquitatis quoniam tu legem posuisti mihi
Ps,118,CXVIII,105,NVN lucerna pedibus meis uerbum tuum Domine et lumen semitis meis
Ps,118,CXVIII,106,iuraui et statui custodire iudicia iustitiae tuae
Ps,118,CXVIII,107,humiliatus sum usquequaque Domine uiuifica me secundum uerbum tuum
Ps,118,CXVIII,108,uoluntaria oris mei beneplacita fac Domine et iudicia tua doce me
Ps,118,CXVIII,109,anima mea in manibus tuis semper et legem tuam non sum oblitus
Ps,118,CXVIII,110,posuerunt peccatores laqueos mihi et a mandatis tuis non erraui
Ps,118,CXVIII,111,hereditatem adquisiui testimonia tua in aeternum quia exultatio cordis mei sunt
Ps,118,CXVIII,112,inclinaui cor meum ad faciendas iustificationes tuas in aeternum propter retributionem
Ps,118,CXVIII,113,SAMECH iniquos odio habui et legem tuam dilexi
Ps,118,CXVIII,114,adiutor et susceptor meus es tu et in uerbo tuo speraui
Ps,118,CXVIII,115,declinate a me maligni et scrutabor mandata Dei mei
Ps,118,CXVIII,116,suscipe me secundum eloquium tuum et uiuam et ne confundas me ab expectatione mea
Ps,118,CXVIII,117,adiuua me et saluus ero et meditabor in tuis iustificationibus semper
Ps,118,CXVIII,118,spreuisti omnes discedentes a iustificationibus tuis quia iniusta cogitatio eorum est
Ps,118,CXVIII,119,praeuaricantes reputaui omnes peccatores terrae ideo dilexi testimonia tua
Ps,118,CXVIII,120,infige timore tuo carnes meas a iudiciis enim tuis timui
Ps,118,CXVIII,121,AIN feci iudicium et iustitiam ne tradas me persequentibus me
Ps,118,CXVIII,122,elige seruum tuum in bonum ut non calumnientur mihi superbi
Ps,118,CXVIII,123,oculi mei defecerunt in salutare tuum et in eloquium iustitiae tuae
Ps,118,CXVIII,124,fac cum seruo tuo secundum misericordiam tuam et iustificationes tuas doce me
Ps,118,CXVIII,125,seruus tuus sum ego da mihi intellectum ut sciam testimonia tua
Ps,118,CXVIII,126,tempus faciendi Domine dissipauerunt iniqui legem tuam
Ps,118,CXVIII,127,ideo dilexi mandata tua super aurum et topazion
Ps,118,CXVIII,128,propterea ad omnia mandata tua dirigebar omnem uiam iniquam odio habui
Ps,118,CXVIII,129,mirabilia testimonia tua Domine ideo scrutata est ea anima mea
Ps,118,CXVIII,130,declaratio sermonum tuorum inluminat me et intellectum dat paruulis
Ps,118,CXVIII,131,os meum aperui et adtraxi spiritum quia mandata tua desiderabam
Ps,118,CXVIII,132,aspice in me et miserere mei secundum iudicium diligentium nomen tuum
Ps,118,CXVIII,133,gressus meos dirige secundum eloquium tuum ut non dominetur mei omnis iniustitia
Ps,118,CXVIII,134,redime me a calumniis hominum ut custodiam mandata tua
Ps,118,CXVIII,135,faciem tuam inlumina super seruum tuum et doce me iustificationes tuas
Ps,118,CXVIII,136,exitus aquarum transierunt oculi mei quia non custodierunt legem tuam
Ps,118,CXVIII,137,SADE iustus es Domine et rectum iudicium tuum
Ps,118,CXVIII,138,mandasti iustitiam testimonia tua et ueritatem tuam nimis
Ps,118,CXVIII,139,tabescere me fecit zelus domus tuae quia obliti sunt uerba tua inimici mei
Ps,118,CXVIII,140,ignitum eloquium tuum uehementer et seruus tuus dilexit illud
Ps,118,CXVIII,141,adulescentior ego sum et contemptus iustificationes tuas non.sum oblitus
Ps,118,CXVIII,142,iustitia tua iustitia in aeternum et lex tua ueritas
Ps,118,CXVIII,143,tribulatio et angustia inuenerunt me mandata autem tua meditatio mea est
Ps,118,CXVIII,144,aequitas testimonia tua in aeternum intellectum da mihi et uiuam
Ps,118,CXVIII,145,COF clamaui in toto corde meo exaudi me Domine iustificationes tuas requiram
Ps,118,CXVIII,146,clamaui ad te saluum me fac ut custodiam mandata tua
Ps,118,CXVIII,147,praeueni in maturitate et clamaui et in uerbo tuo speraui
Ps,118,CXVIII,148,praeuenerunt oculi mei ad te diluculo ut meditarer eloquia tua
Ps,118,CXVIII,149,vocem meam exaudi Domine secundum misericordiam tuam et secundum iudicium tuum uiuifica me
Ps,118,CXVIII,150,adpropiauerunt persequentes me iniqui a lege autem tua longe facti sunt
Ps,118,CXVIII,151,prope es tu Domine et omnia mandata tua ueritas
Ps,118,CXVIII,152,initio cognoui de testimoniis tuis quia in aeternum fundasti ea
Ps,118,CXVIII,153,RES uide humilitatem meam et eripe me quia legem tuam non sum oblitus
Ps,118,CXVIII,154,iudica iudicium meum et redime me propter eloquium tuum uiuifica me
Ps,118,CXVIII,155,Jonge est a peccatoribus salus quia iustificationes tuas non exquisierunt
Ps,118,CXVIII,156,miserationes tuae multae nimis Domine secundum iudicium tuum uiuifica me
Ps,118,CXVIII,157,multi persequentes me et tribulantes me a testimoniis tuis non declinaui
Ps,118,CXVIII,158,uidi non seruantes pactum et tabescebam quia eloquia tua non custodierunt
Ps,118,CXVIII,159,uide quia mandata tua dilexi Domine in tua misericordia uiuifica me
Ps,118,CXVIII,160,principium uerborum tuorum ueritas in aeternum omnia iudicia iustitiae tuae
Ps,118,CXVIII,161,SEN principes persecuti sunt me gratis et a uerbis tuis formidauit cor meum
Ps,118,CXVIII,162,laetabor ego super eloquia tua sicut qui inuenit spolia multa
Ps,118,CXVIII,163,iniquitatem odio habui et abominatus sum legem autem tuam dilexi
Ps,118,CXVIII,164,septies in die laudem dixi tibi super iudicia iustitiae tuae
Ps,118,CXVIII,165,pax multa diligentibus nomen tuum et non est in illis scandalum
Ps,118,CXVIII,166,expectabam salutare tuum Domine et mandata tua dilexi
Ps,118,CXVIII,167,custodiuit anima mea testimonia tua et dilexit ea uehementer
Ps,118,CXVIII,168,seruaui mandata tua et testimonia tua quia omnes uiae meae in conspectu tuo Domine
Ps,118,CXVIII,169,THAV. adpropiet oratio mea in conspectu tuo Domine secundum eloquium tuum da mihi intellectum
Ps,118,CXVIII,170,intret postulatio mea in conspectu tuo Domine secundum eloquium tuum eripe me
Ps,118,CXVIII,171,eructuabunt labia mea hymnum dum docueris me iustificationes tuas
Ps,118,CXVIII,172,pronuntiauit lingua mea eloquia tua quia omnia mandata tua aequitas
Ps,118,CXVIII,173,fiat manus tua ut saluum me faciat quia mandata tua elegi
Ps,118,CXVIII,174,concupiui salutare tuum Domine et lex tua meditatio mea est
Ps,118,CXVIII,175,uiuet anima mea et laudabit te et iudicia tua adiuuabunt me
Ps,118,CXVIII,176,erraui sicut ouis quae perierat require seruum. tuum Domine quia mandata tua non sum oblitus.
Ps,119,CXIX,1,CANTICVM GRADVVM Ad Dominum dum tribularer clamaui et exaudiuit me
Ps,119,CXIX,2,Domine libera animam meam a labiis iniquis et a lingua dolosa
Ps,119,CXIX,3,quid detur tibi aut quid adponatur tibi a lingua dolosa
Ps,119,CXIX,4,sagittae potentis acutae cum carbonibus desolatoriis
Ps,119,CXIX,5,heu me quod incolatus meus prolongatus est habitaui cum habitantibus Cedar
Ps,119,CXIX,6,multum incola fuit anima mea
Ps,119,CXIX,7,cum his qui oderunt pacem eram pacificus dum loquebar illis inpugnabant me gratis.
Ps,120,CXX,1,CANTICVM GRADVVM Leuaui oculos meos ad montes unde ueniet auxilium mihi
Ps,120,CXX,2,auxiium meum a Domino qui fecit caelum et terram
Ps,120,CXX,3,non det in commotionem pedem tuum neque obdormiet qui custodit te
Ps,120,CXX,4,ecce non dormitauit neque obdormiet qui custodit Israhel
Ps,120,CXX,5,Dominus custodit te Dominus protectio tua super manum dexterae tuae
Ps,120,CXX,6,per diem sol non uret te neque luna per noctem
Ps,120,CXX,7,Dominus custodit te ab omni malo custodiat animam tuam Dominus
Ps,120,CXX,8,Dominus custodiat introitum tuum et exitum tuum ex hoc nunc et usque in saeculum.
Ps,121,CXXI,1,CANTICVM GRADVVM Laetatus sum in his quae dicta sunt mihi in domum Domini ibimus
Ps,121,CXXI,2,stantes erant pedes nostri in atriis tuis Hierusalem
Ps,121,CXXI,3,Hierusalem quae aedificatur ut ciuitas cuius participatio eius in idipsum
Ps,121,CXXI,4,illuc enim ascenderunt tribus tribus Domini testimonium in Israhel ad confitendum nomini tuo
Ps,121,CXXI,5,quia illic sederunt sedes in iudicio sedes super domum Dauid
Ps,121,CXXI,6,rogate quae ad pacem sunt Hierusalem et abundantia diligentibus te
Ps,121,CXXI,7,fiat pax in uirtute tua et abundantia in turribus tuis
Ps,121,CXXI,8,propter fratres meos et proximos meos loquebar pacem de te
Ps,121,CXXI,9,propter domum Domini Dei mei quaesiui bona tibi.
Ps,122,CXXII,1,CANTICVM GRADVVM Ad te leuaui oculos meos qui habitas in caelo
Ps,122,CXXII,2,ecce sicut oculi seruorum in manibus dominorum suorum et sicut oculi ancillae in manibus dominae suae ita oculi nostri ad Dominum Deum nostrum donec misereatur nobis
Ps,122,CXXII,3,miserere nobis Domine miserere nobis quia multum repleti sumus contemptione
Ps,122,CXXII,4,et multum repleta est anima nostra obprobrium abundantibus et despectio superbis.
Ps,123,CXXIII,1,CANTICVM GRADVVM Nisi quod Dominus erat in nobis dicat nunc Israhel
Ps,123,CXXIII,2,nisi quia Dominus erat in nobis dum insurgerent homines in nos
Ps,123,CXXIII,3,forsitan. uiuos degluttissent nos dum irasceretur animus eorum aduersum nos
Ps,123,CXXIII,4,forsitan uelut aqua obsorbuissent nos
Ps,123,CXXIII,5,torrentem pertransiuit anima nostra forsitan pertransisset anima nostra aquam intolerabilem
Ps,123,CXXIII,6,benedictus Dominus qui non dedit nos in captionem dentibus eorum
Ps,123,CXXIII,7,anima nostra sicut passer erepta est de laqueo uenantium laqueus contritus est et nos liberati sumus
Ps,123,CXXIII,8,adiutorium nostrum. in nomine Domini qui fecit caelum et terram.
Ps,124,CXXIV,1,CANTICVM GRADVVM Qui confidunt in Domino sicut mons Sion non commouebitur in aeternum qui habitat
Ps,124,CXXIV,2,in Hierusalem montes in circuitu eius et Dominus in circuitu populi sui ex hoc nunc et usque in saeculum
Ps,124,CXXIV,3,quia non derelinquet Dominus uirgam peccatorum super sortem iustorum ut non extendant iusti ad iniquitatem manus suas
,124,CXXIV,4,benefac Domine bonis et rectis corde
Ps,124,CXXIV,5,declinantes autem ad obligationem adducet Dominus cum operantibus iniquitatem pax super Israhel.
Ps,125,CXXV,1,CANTICVM GRADVVM In conuertendo Dominus captiuitatem Sion facti sumus sicut consolati
Ps,125,CXXV,2,tunc repletum est gaudio os nostrum et lingua nostra exultatione tunc dicent inter gentes magnificauit Dominus facere cum illis
Ps,125,CXXV,3,magnificauit Dominus facere nobiscum facti sumus laetantes
Ps,125,CXXV,4,conuerte Domine captiuitatem nostram sicut torrens in Austro
Ps,125,CXXV,5,qui seminant in lacrimis in gaudio metent
Ps,125,CXXV,6,euntes ibant et flebant mittentes semina sua uenientes autem uenient in exultatione portantes manipulos suos.
Ps,126,CXXVI,1,CANTICVM GRADVVM Nisi Dominus aedificauerit domum in uanum laborant qui aedificant eam nisi Dominus custodierit ciuitatem in uanum uigilant qui custodiunt eam
Ps,126,CXXVI,2,in uanum est uobis ante lucem surgere surgite postquam sederitis qui manducatis panem doloris cum dederit dilectis suis somnum
Ps,126,CXXVI,3,haec est hereditas Domini filii mercis fructus uentris
Ps,126,CXXVI,4,sicut sagittae in manu potentis ita fili excussorum
Ps,126,CXXVI,5,beatus uir qui implebit desiderium suum ex ipsis non confundetur dum loquetur inimicis suis in porta.
Ps,127,CXXVII,1,CANTICVM GRADVVM Beati omnes qui timent Dominum qui ambulant in uiis eius
Ps,127,CXXVII,2,labores fructuum tuorum manducabis beatus es et bene tibi erit
Ps,127,CXXVII,3,uxor tua sicut uitis abundans in lateribus domus tuae fili tui sicut nouellae oliuarum in circuitu mensae tuae
Ps,127,CXXVII,4,ecce sic benedicetur omnis homo qui timet Dominum
Ps,127,CXXVII,5,benedicat te Dominus ex Sion et uideas quae bona sunt in Hierusalem omnibus diebus uitae tuae
Ps,127,CXXVII,6,et uideas filios filiorum tuorum pax super Israhel.
Ps,128,CXXVIII,1,CANTICVM GRADVVM Saepe expugnauerunt me a iuuentute mea dicat nunc Israhel
Ps,128,CXXVIII,2,saepe expugnauerunt me a iuuentute mea etenim non potuerunt mihi
Ps,128,CXXVIII,3,supra dorsum meum fabricauerunt peccatores prolongauerunt iniquitates suas
Ps,128,CXXVIII,4,Dominus iustus concidet ceruices peccatorum
Ps,128,CXXVIII,5,confundantur et reuereantur omnes qui oderunt Sion
Ps,128,CXXVIII,6,fiant sicut faenum aedificiorum quod priusquam euellatur arescit
Ps,128,CXXVIII,7,de quo non implebit manum suam qui metit nec sinum suum qui manipulos colligit
Ps,128,CXXVIII,8,et non dixerunt qui praeteribant benedictio Domini super uos benediximus uos in nomine Domini.
Ps,129,CXXIX,1,GANTICVM GRADVVM De profundis clamaui ad te Domine
Ps,129,CXXIX,2,Domine exaudi orationem meam fiant aures tuae intendentes in orationem serui tui
Ps,129,CXXIX,3,si iniquitates obseruaueris Domine Domine quis sustinebit
Ps,129,CXXIX,4,quia apud te propitiatio est et propter legem tuam sustinui te Domine sustinuit anima mea in uerbum tuum
Ps,129,CXXIX,5,sperauit anima mea in Domino
Ps,129,CXXIX,6,a custodia matutina usque ad noctem speret Israhel in Domino
Ps,129,CXXIX,7,quia apud Dominum misericordia est et copiosa apud eum redemptio
Ps,129,CXXIX,8,et ipse redimet Israhel ex omnibus iniquitatibus eius.
Ps,130,CXXX,1,CANTICVM GRADVVM Domine non est exaltatum cor meum neque elati sunt oculi mei neque ambulaui in magnis neque in mirabilibus super me
Ps,130,CXXX,2,si non humiliter sentiebam sed exaltaui animam meam sicut ablactatus super matrem suam ita retribues in animam meam
Ps,130,CXXX,3,speret Israhel in Domino ex hoc nunc et usque in saeculum.
Ps,131,CXXXI,1,CANTICVM GRADVVM Memento Domine Dauid et omnis mansuetudinis eius
Ps,131,CXXXI,2,sicut iurauit Domino uotum uouit Deo Iacob
Ps,131,CXXXI,3,si introiero in tabernaculum domus meae si ascendero in lectum stratus mel
Ps,131,CXXXI,4,si dedero somnum oculis meis aut palpebris meis dormitationem
Ps,131,CXXXI,5,aut requiem temporibus meis donec inueniam locum Domino tabernaculum Deo Iacob
Ps,131,CXXXI,6,ecce audiuimus ea in Eufrata inuenimus ea in campis siluae
Ps,131,CXXXI,7,introiuimus in tabernaculum eius adorauimus in loco ubi steterunt pedes eius
Ps,131,CXXXI,8,exsurge Domine in requiem tuam tu et arca sanctificationis tuae
Ps,131,CXXXI,9,sacerdotes tui induantur iustitia et sancti tui laetentur
